,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
10,20210803a,20210803a,2.5Hz_ctrl_0005.tif,mv,,,Control,0,10,10,True,0,"[{'Spike': 10, 'Seconds': 10.6267, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 10, 'Seconds': 10.6267, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}, {'Spike': 10, 'Seconds': 10.6267, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:1.21 from peak sec 10.81'}, {'Spike': 10, 'Seconds': 10.6267, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:1.39 from peak sec 10.81'}]",,1.34,0,"[10, 20, 50, 80, 90]",2790,10.626711428571427,1.0290469483568068,-0.0006541461657198452,0.0,2839,10.813345428571427,2.837180751173707,1.8081338028169,186.63399999999973,,,2789,2789,0.0,1.0301686787391005,1.0301686787391005,,,2798,1.8493054996646534,0.050988384737952835,2841,2.816383635144197,-0.002993421233021597,355.0,1352.1442857142856,0.7395660437759707,,,3.8088571428571423,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 2799, 'fallingPnt': 2980, 'widthPnts': 181, 'widthMs': 689.4031428571427}, {'halfHeight': 80, 'risingPnt': 2802, 'fallingPnt': 2942, 'widthPnts': 140, 'widthMs': 533.2399999999999}, {'halfHeight': 90, 'risingPnt': 2804, 'fallingPnt': 2924, 'widthPnts': 120, 'widthMs': 457.06285714285707}]",,,689.4031428571427,533.2399999999999,457.06285714285707,jan-18-2022,0
11,20210803a,20210803a,2.5Hz_ctrl_0005.tif,mv,,,Control,0,11,11,True,0,"[{'Spike': 11, 'Seconds': 11.9674, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 11, 'Seconds': 11.9674, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.015<=8'}, {'Spike': 11, 'Seconds': 11.9674, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:1.18 from peak sec 12.14'}]",,1.34,0,"[10, 20, 50, 80, 90]",3142,11.967429142857142,1.0021066398390337,-8.536202084863094e-05,0.0,3186,12.135018857142855,2.828527833668677,1.8264211938296433,167.58971428571277,,,3139,3141,7.6177142857142846,1.0014071093226016,1.0019292421193824,0.01479132087554536,,3151,1.9411807511737078,0.05644959195827071,3187,2.819526827632459,-0.001483577030406913,352.0,1340.717714285714,0.7458691634672433,,,11.426571428571426,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': 3148, 'fallingPnt': 3381, 'widthPnts': 233, 'widthMs': 887.4637142857142}, {'halfHeight': 50, 'risingPnt': 3151, 'fallingPnt': 3338, 'widthPnts': 187, 'widthMs': 712.2562857142856}, {'halfHeight': 80, 'risingPnt': 3155, 'fallingPnt': 3298, 'widthPnts': 143, 'widthMs': 544.6665714285714}, {'halfHeight': 90, 'risingPnt': 3156, 'fallingPnt': 3280, 'widthPnts': 124, 'widthMs': 472.29828571428567}]",,887.4637142857142,712.2562857142856,544.6665714285714,472.29828571428567,jan-18-2022,0
12,20210803a,20210803a,2.5Hz_ctrl_0005.tif,mv,,,Control,0,12,12,True,0,"[{'Spike': 12, 'Seconds': 12.9768, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:1.34 from peak sec 13.17'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:1.5 from peak sec 13.17'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Spike Width', 'Details': 'Half width 50 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:2.0 from peak sec 13.17'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Spike Width', 'Details': 'Half width 80 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:2.49 from peak sec 13.17'}, {'Spike': 12, 'Seconds': 12.9768, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""falling point"" with halfWidthWindow_ms:799.8599999999999 searching for Vm:2.65 from peak sec 13.17'}]",,1.34,0,"[10, 20, 50, 80, 90]",3407,12.976776285714283,1.1759510395707569,-0.0011409692873315502,0.0,3459,13.174836857142855,2.818897384305833,1.6429463447350763,198.0605714285719,,,3406,3406,0.0,1.179507377598926,1.179507377598926,,,3416,1.7086727028839692,0.032698398276036274,3461,2.8044765258215945,-0.003447809100999149,265.0,1009.3471428571427,0.9907394171338476,,,3.8088571428571423,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 80, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",,,,,,jan-18-2022,0
13,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 3.3454, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 5.746<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1036,3.3453919999999995,1.4599301600513388,0.015751315223792924,0.0,1100,3.552057142857142,2.763000215080461,1.303070055029122,206.66514285714265,1024.0,1.113709718314538,1025,1030,16.145714285714284,1.125345746215545,1.2079415400810303,5.745925560940467,,1043,1.876579486219986,0.02442097269525934,1101,2.7432215556087893,-0.002380238889065209,,,,,,38.749714285714276,"[{'halfHeight': 10, 'risingPnt': 1039, 'fallingPnt': 1266, 'widthPnts': 227, 'widthMs': 733.0154285714284}, {'halfHeight': 20, 'risingPnt': 1041, 'fallingPnt': 1253, 'widthPnts': 212, 'widthMs': 684.5782857142856}, {'halfHeight': 50, 'risingPnt': 1047, 'fallingPnt': 1219, 'widthPnts': 172, 'widthMs': 555.4125714285714}, {'halfHeight': 80, 'risingPnt': 1054, 'fallingPnt': 1180, 'widthPnts': 126, 'widthMs': 406.8719999999999}, {'halfHeight': 90, 'risingPnt': 1060, 'fallingPnt': 1156, 'widthPnts': 96, 'widthMs': 309.9977142857142}]",733.0154285714284,684.5782857142856,555.4125714285714,406.8719999999999,309.9977142857142,jan-18-2022,1
14,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 4.3819, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.496<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1357,4.381946857142856,1.4567315813310149,0.005259576046808067,0.0,1443,4.659653142857142,2.7575829852119047,1.3008514038808898,277.70628571428534,1336.0,1.1502099220289597,1338,1346,25.833142857142853,1.1693456133202997,1.281986923807308,4.496022090336797,,1381,2.125177878537242,0.013956847568169234,1445,2.7358039025737946,-0.003849569982760775,321.0,1036.554857142857,0.9647342763473068,312.0,1007.4925714285712,67.81199999999998,"[{'halfHeight': 10, 'risingPnt': 1365, 'fallingPnt': 1592, 'widthPnts': 227, 'widthMs': 733.0154285714284}, {'halfHeight': 20, 'risingPnt': 1369, 'fallingPnt': 1578, 'widthPnts': 209, 'widthMs': 674.890857142857}, {'halfHeight': 50, 'risingPnt': 1381, 'fallingPnt': 1547, 'widthPnts': 166, 'widthMs': 536.0377142857142}, {'halfHeight': 80, 'risingPnt': 1401, 'fallingPnt': 1511, 'widthPnts': 110, 'widthMs': 355.20571428571424}, {'halfHeight': 90, 'risingPnt': 1414, 'fallingPnt': 1486, 'widthPnts': 72, 'widthMs': 232.49828571428566}]",733.0154285714284,674.890857142857,536.0377142857142,355.20571428571424,232.49828571428566,jan-18-2022,1
15,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 5.3636, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 3.04<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1661,5.363606285714284,1.4526723310350609,0.010771339168064277,0.0,1734,5.599333714285714,2.666257722350356,1.213585391315295,235.7274285714297,1648.0,1.172921719454639,1649,1654,16.145714285714284,1.180694867270873,1.232951376077806,3.0398461435245996,,1671,1.7578725569569775,0.0136933598986723,1736,2.661830212335125,-0.0021261828224458375,304.0,981.6594285714284,1.0186832325904127,312.0,1007.4925714285712,41.97885714285714,"[{'halfHeight': 10, 'risingPnt': 1667, 'fallingPnt': 1879, 'widthPnts': 212, 'widthMs': 684.5782857142856}, {'halfHeight': 20, 'risingPnt': 1670, 'fallingPnt': 1868, 'widthPnts': 198, 'widthMs': 639.3702857142856}, {'halfHeight': 50, 'risingPnt': 1679, 'fallingPnt': 1836, 'widthPnts': 157, 'widthMs': 506.9754285714285}, {'halfHeight': 80, 'risingPnt': 1694, 'fallingPnt': 1800, 'widthPnts': 106, 'widthMs': 342.2891428571428}, {'halfHeight': 90, 'risingPnt': 1702, 'fallingPnt': 1777, 'widthPnts': 75, 'widthMs': 242.18571428571423}]",684.5782857142856,639.3702857142856,506.9754285714285,342.2891428571428,242.18571428571423,jan-18-2022,1
16,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 6.4034, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.219<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1983,6.403390285714285,1.4417028777066467,0.008124001493833457,0.0,2052,6.626201142857141,2.736474673838345,1.2947717961316982,222.8108571428562,1961.0,1.0891078357484707,1963,1972,29.062285714285707,1.1069061812026662,1.2329685125699659,4.219266072031065,,1999,1.986215265816719,0.015172190671119332,2057,2.703528893349815,-0.003827371059190162,322.0,1039.7839999999999,0.9617382071661039,313.0,1010.7217142857141,71.04114285714284,"[{'halfHeight': 10, 'risingPnt': 1989, 'fallingPnt': 2197, 'widthPnts': 208, 'widthMs': 671.6617142857142}, {'halfHeight': 20, 'risingPnt': 1992, 'fallingPnt': 2187, 'widthPnts': 195, 'widthMs': 629.6828571428571}, {'halfHeight': 50, 'risingPnt': 2002, 'fallingPnt': 2158, 'widthPnts': 156, 'widthMs': 503.7462857142856}, {'halfHeight': 80, 'risingPnt': 2017, 'fallingPnt': 2118, 'widthPnts': 101, 'widthMs': 326.1434285714285}, {'halfHeight': 90, 'risingPnt': 2025, 'fallingPnt': 2085, 'widthPnts': 60, 'widthMs': 193.74857142857138}]",671.6617142857142,629.6828571428571,503.7462857142856,326.1434285714285,193.74857142857138,jan-18-2022,1
17,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 7.4077, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 6.278<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",2294,7.407653714285713,1.4578685351271852,0.005881198510872829,0.0,2358,7.614318857142855,2.71180931630642,1.2539407811792347,206.6651428571422,2274.0,1.0661431876323482,2276,2284,25.833142857142853,1.0822034031674526,1.2261177626735718,6.277957080740687,,2318,2.173451376952116,0.015489934812025399,2361,2.6893793966905566,-0.0034779035610987843,311.0,1004.2634285714283,0.9957546710851624,313.0,1010.7217142857141,64.58285714285714,"[{'halfHeight': 10, 'risingPnt': 2299, 'fallingPnt': 2509, 'widthPnts': 210, 'widthMs': 678.1199999999999}, {'halfHeight': 20, 'risingPnt': 2305, 'fallingPnt': 2499, 'widthPnts': 194, 'widthMs': 626.4537142857141}, {'halfHeight': 50, 'risingPnt': 2316, 'fallingPnt': 2471, 'widthPnts': 155, 'widthMs': 500.51714285714274}, {'halfHeight': 80, 'risingPnt': 2329, 'fallingPnt': 2432, 'widthPnts': 103, 'widthMs': 332.6017142857142}, {'halfHeight': 90, 'risingPnt': 2336, 'fallingPnt': 2407, 'widthPnts': 71, 'widthMs': 229.2691428571428}]",678.1199999999999,626.4537142857141,500.51714285714274,332.6017142857142,229.2691428571428,jan-18-2022,1
18,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 8.4184, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 6.897<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",2607,8.418375428571428,1.4435829957036357,0.0051329487328463305,0.0,2685,8.670248571428571,2.6606628325222625,1.2170798368186269,251.8731428571428,2586.0,1.028292173694085,2588,2596,25.833142857142853,1.051948401672381,1.22201969297701,6.89738048779175,,2610,1.5562449399261022,0.016463976791617638,2687,2.6336487263914203,-0.004544197632747531,313.0,1010.7217142857141,0.989392021429666,312.0,1007.4925714285712,67.81199999999998,"[{'halfHeight': 10, 'risingPnt': 2610, 'fallingPnt': 2820, 'widthPnts': 210, 'widthMs': 678.1199999999999}, {'halfHeight': 20, 'risingPnt': 2613, 'fallingPnt': 2808, 'widthPnts': 195, 'widthMs': 629.6828571428571}, {'halfHeight': 50, 'risingPnt': 2622, 'fallingPnt': 2781, 'widthPnts': 159, 'widthMs': 513.4337142857141}, {'halfHeight': 80, 'risingPnt': 2639, 'fallingPnt': 2742, 'widthPnts': 103, 'widthMs': 332.6017142857142}, {'halfHeight': 90, 'risingPnt': 2644, 'fallingPnt': 2719, 'widthPnts': 75, 'widthMs': 242.18571428571423}]",678.1199999999999,629.6828571428571,513.4337142857141,332.6017142857142,242.18571428571423,jan-18-2022,1
19,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 9.4291, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 5.985<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",2920,9.429097142857142,1.4415822228128667,0.01207081167358484,0.0,3002,9.693886857142855,2.622090687015958,1.1805084642030912,264.7897142857136,2898.0,1.0085586286609574,2900,2909,29.062285714285707,1.0306561353013481,1.21231834006844,5.985469089011245,,2937,1.9784373967220326,0.017549786978538366,3004,2.594545699352484,-0.0038476050654946826,313.0,1010.7217142857141,0.989392021429666,312.0,1007.4925714285712,71.04114285714284,"[{'halfHeight': 10, 'risingPnt': 2926, 'fallingPnt': 3132, 'widthPnts': 206, 'widthMs': 665.2034285714284}, {'halfHeight': 20, 'risingPnt': 2929, 'fallingPnt': 3125, 'widthPnts': 196, 'widthMs': 632.9119999999999}, {'halfHeight': 50, 'risingPnt': 2938, 'fallingPnt': 3094, 'widthPnts': 156, 'widthMs': 503.7462857142856}, {'halfHeight': 80, 'risingPnt': 2951, 'fallingPnt': 3060, 'widthPnts': 109, 'widthMs': 351.97657142857133}, {'halfHeight': 90, 'risingPnt': 2956, 'fallingPnt': 3040, 'widthPnts': 84, 'widthMs': 271.24799999999993}]",665.2034285714284,632.9119999999999,503.7462857142856,351.97657142857133,271.24799999999993,jan-18-2022,1
20,20210803a,20210803a,2.5Hz_ctrl_0009.tif,mv,,,Control,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 10.4334, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 6.459<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",3231,10.433360571428569,1.4667672706988704,0.011303847218982482,0.0,3285,10.607734285714283,2.6071112945220913,1.140344023823221,174.37371428571424,3212.0,1.011502258344859,3214,3222,25.833142857142853,1.026807069327602,1.1938214202654749,6.459356076704519,,3241,1.7955861292336306,0.0160577742414397,3287,2.5817013738920283,-0.006440714117537469,311.0,1004.2634285714283,0.9957546710851624,314.0,1013.950857142857,61.353714285714275,"[{'halfHeight': 10, 'risingPnt': 3235, 'fallingPnt': 3439, 'widthPnts': 204, 'widthMs': 658.7451428571427}, {'halfHeight': 20, 'risingPnt': 3239, 'fallingPnt': 3430, 'widthPnts': 191, 'widthMs': 616.7662857142856}, {'halfHeight': 50, 'risingPnt': 3248, 'fallingPnt': 3404, 'widthPnts': 156, 'widthMs': 503.7462857142856}, {'halfHeight': 80, 'risingPnt': 3263, 'fallingPnt': 3366, 'widthPnts': 103, 'widthMs': 332.6017142857142}, {'halfHeight': 90, 'risingPnt': 3269, 'fallingPnt': 3336, 'widthPnts': 67, 'widthMs': 216.3525714285714}]",658.7451428571427,616.7662857142856,503.7462857142856,332.6017142857142,216.3525714285714,jan-18-2022,1
21,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.0404, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.0404, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 6.397<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",11,0.04035742857142857,1.4542461331236378,0.019936066449909435,0.0,64,0.23480685714285712,3.136787905923251,1.6825417727996133,194.44942857142854,,,7,9,7.337714285714285,1.2205901054619739,1.2976706561367726,6.396546997610206,,24,2.3614561503181153,0.02189310352451051,66,3.1133469785501693,-0.004093316583564264,,,,,,14.67542857142857,"[{'halfHeight': 10, 'risingPnt': 14, 'fallingPnt': 214, 'widthPnts': 200, 'widthMs': 733.7714285714285}, {'halfHeight': 20, 'risingPnt': 17, 'fallingPnt': 198, 'widthPnts': 181, 'widthMs': 664.0631428571428}, {'halfHeight': 50, 'risingPnt': 24, 'fallingPnt': 159, 'widthPnts': 135, 'widthMs': 495.29571428571427}, {'halfHeight': 80, 'risingPnt': 31, 'fallingPnt': 119, 'widthPnts': 88, 'widthMs': 322.85942857142857}, {'halfHeight': 90, 'risingPnt': 35, 'fallingPnt': 100, 'widthPnts': 65, 'widthMs': 238.47571428571428}]",733.7714285714285,664.0631428571428,495.29571428571427,322.85942857142857,238.47571428571428,jan-18-2022,2
22,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.0346, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 1.0346, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.834<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",282,1.0346177142857143,1.2797248130994077,-0.0007476853754555458,0.0,336,1.2327359999999998,3.125511413446306,1.8457866003468983,198.11828571428558,,,278,280,7.337714285714285,1.2780557823487577,1.2854407542995596,0.8337436606690092,,293,1.903981443508425,0.023884735613701327,338,3.102332353837528,-0.0036947780306320335,271.0,994.2602857142856,1.0057728487883744,,,14.67542857142857,"[{'halfHeight': 10, 'risingPnt': 288, 'fallingPnt': 512, 'widthPnts': 224, 'widthMs': 821.824}, {'halfHeight': 20, 'risingPnt': 290, 'fallingPnt': 488, 'widthPnts': 198, 'widthMs': 726.4337142857142}, {'halfHeight': 50, 'risingPnt': 297, 'fallingPnt': 440, 'widthPnts': 143, 'widthMs': 524.6465714285714}, {'halfHeight': 80, 'risingPnt': 307, 'fallingPnt': 392, 'widthPnts': 85, 'widthMs': 311.85285714285715}, {'halfHeight': 90, 'risingPnt': 310, 'fallingPnt': 375, 'widthPnts': 65, 'widthMs': 238.47571428571428}]",821.824,726.4337142857142,524.6465714285714,311.85285714285715,238.47571428571428,jan-18-2022,2
23,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.0436, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 2.0436, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.44,0,"[10, 20, 50, 80, 90]",557,2.0435534285714283,1.1971623467264643,-0.001559310143506792,0.0,614,2.2526782857142855,3.176939458129375,1.9797771114029106,209.12485714285722,,,556,556,0.0,1.2002637489982422,1.2002637489982422,,,582,2.1669802056564933,0.019545271999929736,618,3.1570913113329278,-0.002086714906032759,275.0,1008.9357142857142,0.9911434255332706,,,3.6688571428571426,"[{'halfHeight': 10, 'risingPnt': 566, 'fallingPnt': 788, 'widthPnts': 222, 'widthMs': 814.4862857142857}, {'halfHeight': 20, 'risingPnt': 571, 'fallingPnt': 761, 'widthPnts': 190, 'widthMs': 697.082857142857}, {'halfHeight': 50, 'risingPnt': 583, 'fallingPnt': 718, 'widthPnts': 135, 'widthMs': 495.29571428571427}, {'halfHeight': 80, 'risingPnt': 593, 'fallingPnt': 676, 'widthPnts': 83, 'widthMs': 304.51514285714285}, {'halfHeight': 90, 'risingPnt': 599, 'fallingPnt': 650, 'widthPnts': 51, 'widthMs': 187.11171428571427}]",814.4862857142857,697.082857142857,495.29571428571427,304.51514285714285,187.11171428571427,jan-18-2022,2
24,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.0488, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 3.0488, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - RankWarning'}]",,1.44,0,"[10, 20, 50, 80, 90]",831,3.0488202857142856,1.2015034821640205,-0.0002452035564461428,0.0,878,3.221256571428571,3.1270886399807347,1.9255851578167142,172.43628571428536,,,829,830,3.6688571428571426,1.200351790746586,1.2009364782548164,,,845,2.1082416858866058,0.026983619132841852,880,3.080230112535413,-0.005525691415640762,274.0,1005.266857142857,0.9947607373052898,,,7.337714285714285,"[{'halfHeight': 10, 'risingPnt': 837, 'fallingPnt': 1054, 'widthPnts': 217, 'widthMs': 796.1419999999999}, {'halfHeight': 20, 'risingPnt': 839, 'fallingPnt': 1023, 'widthPnts': 184, 'widthMs': 675.0697142857142}, {'halfHeight': 50, 'risingPnt': 846, 'fallingPnt': 979, 'widthPnts': 133, 'widthMs': 487.95799999999997}, {'halfHeight': 80, 'risingPnt': 854, 'fallingPnt': 946, 'widthPnts': 92, 'widthMs': 337.5348571428571}, {'halfHeight': 90, 'risingPnt': 858, 'fallingPnt': 928, 'widthPnts': 70, 'widthMs': 256.82}]",796.1419999999999,675.0697142857142,487.95799999999997,337.5348571428571,256.82,jan-18-2022,2
25,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.1055, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 4.1055, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 2.281<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1119,4.1054511428571425,1.4825628426197301,0.012840871272081679,0.0,1158,4.248536571428571,3.0400176083496673,1.5574547657299371,143.08542857142825,,,1107,1112,18.344285714285714,1.1545121396026077,1.2174875744498328,2.2805914388425377,,1131,2.166431637839891,0.024709703796374584,1160,3.014894481588362,-0.004701423513181529,288.0,1056.6308571428572,0.9464043125751715,,,47.695142857142855,"[{'halfHeight': 10, 'risingPnt': 1122, 'fallingPnt': 1295, 'widthPnts': 173, 'widthMs': 634.7122857142857}, {'halfHeight': 20, 'risingPnt': 1126, 'fallingPnt': 1282, 'widthPnts': 156, 'widthMs': 572.3417142857143}, {'halfHeight': 50, 'risingPnt': 1132, 'fallingPnt': 1252, 'widthPnts': 120, 'widthMs': 440.2628571428571}, {'halfHeight': 80, 'risingPnt': 1140, 'fallingPnt': 1213, 'widthPnts': 73, 'widthMs': 267.8265714285714}, {'halfHeight': 90, 'risingPnt': 1143, 'fallingPnt': 1192, 'widthPnts': 49, 'widthMs': 179.774}]",634.7122857142857,572.3417142857143,440.2628571428571,267.8265714285714,179.774,jan-18-2022,2
26,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.0704, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 5.0704, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.44,0,"[10, 20, 50, 80, 90]",1382,5.070360571428571,1.1031600967706732,-0.0027368825991323457,0.0,1425,5.228121428571429,3.0342219028305033,1.9310618060598301,157.7608571428577,,,1381,1381,0.0,1.1134263666223945,1.1134263666223945,,,1402,2.272623531226601,0.02659642863542801,1427,2.975142879717663,-0.007032767687284028,263.0,964.9094285714285,1.036366699702089,,,3.6688571428571426,"[{'halfHeight': 10, 'risingPnt': 1387, 'fallingPnt': 1619, 'widthPnts': 232, 'widthMs': 851.174857142857}, {'halfHeight': 20, 'risingPnt': 1391, 'fallingPnt': 1588, 'widthPnts': 197, 'widthMs': 722.7648571428571}, {'halfHeight': 50, 'risingPnt': 1400, 'fallingPnt': 1537, 'widthPnts': 137, 'widthMs': 502.6334285714285}, {'halfHeight': 80, 'risingPnt': 1407, 'fallingPnt': 1493, 'widthPnts': 86, 'widthMs': 315.52171428571427}, {'halfHeight': 90, 'risingPnt': 1410, 'fallingPnt': 1471, 'widthPnts': 61, 'widthMs': 223.8002857142857}]",851.174857142857,722.7648571428571,502.6334285714285,315.52171428571427,223.8002857142857,jan-18-2022,2
